"hugo_symbol","log2FoldChange"
"ENSG00000294600",-1.04041997999478
"ENSG00000294603",0.0114575442732348
"ENSG00000294612",1.82361642680352
"ENSG00000294643",2.23565701683104
"ENSG00000294647",-1.41464999532211
"ENSG00000294658",2.69014608311821
"ENSG00000294666",3.06272288085753
"ENSG00000294675",1.37668359920464
"ENSG00000294684",-0.788930942904111
"ENSG00000294685",0.097721276833633
"ENSG00000294687",0.127046650977253
"ENSG00000294692",-0.493579722282189
"ENSG00000294698",1.20768512099498
"ENSG00000294702",-0.451921645909795
"ENSG00000294711",-0.338682464257525
"ENSG00000294729",1.50072985055969
"ENSG00000294734",2.70598319647806
"ENSG00000294737",-1.1442791503112
"ENSG00000294747",-1.57257191727429
"ENSG00000294749",0.064850236818292
"ENSG00000294760",3.24592936759351
"ENSG00000294762",0.453257268783129
"ENSG00000294772",3.51414972425433
"ENSG00000294781",2.0406100965621
"ENSG00000294789",-1.02446227891747
"ENSG00000294790",0.507626474803438
"ENSG00000294798",0.00745294214387778
"ENSG00000294800",-0.673720662328088
"ENSG00000294822",-2.01645238322484
"ENSG00000294824",-0.0447485254728017
"ENSG00000294838",0.871283179708384
"ENSG00000294840",0.421063863626708
"ENSG00000294848",2.5316879436842
"ENSG00000294851",0.0554525102340578
"ENSG00000294870",2.40826058245572
"ENSG00000294881",1.46806710764699
"ENSG00000294889",0.132191252931262
"ENSG00000294900",0.158916177725447
"ENSG00000294904",4.23890566856574
"ENSG00000294950",1.83456473721276
"ENSG00000294961",-8.51586441345543
"ENSG00000294978",-0.43350514256661
"ENSG00000294980",-0.743535925941604
"ENSG00000294982",-1.31109722935661
"ENSG00000294996",1.92771236130538
"ENSG00000294998",-0.069330091160207
"ENSG00000295018",-0.446591450772388
"ENSG00000295020",2.37143027123264
"ENSG00000295026",-0.608357959294246
"ENSG00000295031",0.879331458428223
"ENSG00000295036",-0.406885680070586
"ENSG00000295037",0.395165336021642
"ENSG00000295043",-4.93691673540353
"ENSG00000295071",-0.221371379773775
"ENSG00000295087",-0.653157690780942
"ENSG00000295095",3.92401774772811
"ENSG00000295115",0.758977255241339
"ENSG00000295118",-0.216214635916093
"ENSG00000295124",3.99533592109306
"ENSG00000295130",-3.18875446742799
"ENSG00000295132",-0.29697257585958
"ENSG00000295143",0.432908659447099
"ENSG00000295148",1.17788763758625
"ENSG00000295151",1.65510563166737
"ENSG00000295152",0.540080516219427
"ENSG00000295161",-0.0694923196121859
"ENSG00000295167",6.88098178463715
"ENSG00000295174",1.95347661598152
"ENSG00000295186",0.437271555075647
"ENSG00000295188",2.10242719188694
"ENSG00000295190",3.47149186767405
"ENSG00000295196",0.660073032882347
"ENSG00000295200",1.36891633449285
"ENSG00000295208",-0.0963715306180927
"ENSG00000295209",0.758538866054875
"ENSG00000295217",4.43615390710075
"ENSG00000295221",1.14992484738358
"ENSG00000295227",-0.484004439114235
"ENSG00000295228",-0.101875331919608
"ENSG00000295236",-0.183555231140898
"ENSG00000295237",0.0213018059284836
"ENSG00000295259",0.416172085741013
"ENSG00000295262",0.0645432603698864
"ENSG00000295281",-0.948455134354198
"ENSG00000295288",0.444296930270756
"ENSG00000295312",-0.151983509722038
"ENSG00000295320",1.33079307959171
"ENSG00000295325",0.829287169990555
"ENSG00000295329",-1.27400479103274
"ENSG00000295348",0.672199615620775
"ENSG00000295349",3.79694540946546
"ENSG00000295388",1.02911979194583
"ENSG00000295389",-0.696995780235417
"ENSG00000295392",-1.10644627295997
"ENSG00000295429",-3.89428416883009
"ENSG00000295447",1.36807952755827
"ENSG00000295452",-0.695870955312316
"ENSG00000295453",2.68734924327972
"ENSG00000295461",0.00529091245021913
"ENSG00000295471",0.125608224182747
"ENSG00000295473",-1.30017656406029
"ENSG00000295475",1.07097740420627
"ENSG00000295478",-0.33570168855346
"ENSG00000295487",0.558267176282716
"ENSG00000295489",1.71765356815885
"ENSG00000295497",-0.972036885131258
"ENSG00000295501",-0.0558831702663392
"ENSG00000295502",-0.0915446430490744
"ENSG00000295516",0.699143013327279
"ENSG00000295530",1.7733726490453
"ENSG00000295544",4.04580414982539
"ENSG00000295570",-0.373098599099662
"ENSG00000295573",0.0862770857023434
"ENSG00000295577",0.167013910223578
"ENSG00000295580",0.0653366568480348
"ENSG00000295581",1.13340935237228
"ENSG00000295591",0.203985754851236
"ENSG00000295598",3.14333882691211
"ENSG00000295602",0.330149963645331
"ENSG00000295613",0.300299482115274
"ENSG00000295617",-0.0941462455883242
"ENSG00000295624",0.0992712674534656
"ENSG00000295628",5.69465262821614
"ENSG00000295634",0.0498495055192679
"ENSG00000295635",0.3006454278948
"ENSG00000295643",-1.06310299541935
"ENSG00000295652",-0.813111933040335
"ENSG00000295654",2.42560025708766
"ENSG00000295665",-5.64634587913662
"ENSG00000295667",0.795110688646709
"ENSG00000295670",0.42737818830295
"ENSG00000295682",-3.58401212511683
"ENSG00000295707",0.618176113044719
"ENSG00000295722",3.60027149598627
"ENSG00000295728",0.054606172063489
"ENSG00000295742",-0.719090028127226
"ENSG00000295745",0.0480860546725926
"ENSG00000295746",-0.335907095557208
"ENSG00000295750",-0.223294839222307
"ENSG00000295753",2.84107936687956
"ENSG00000295762",4.3075346447881
"ENSG00000295769",4.96118649173689
"ENSG00000295785",-0.666638696871422
"ENSG00000295801",-0.201121257642992
"ENSG00000295803",-6.65633238892744
"ENSG00000295804",0.382756333122669
"ENSG00000295811",-0.76871126164156
"ENSG00000295821",0.068321390242972
"ENSG00000295828",0.176804986235123
"ENSG00000295829",0.503348000515612
"ENSG00000295831",0.689057387074634
"ENSG00000295841",0.0328903617293088
"ENSG00000295844",1.19099751355555
"ENSG00000295864",2.98293618656249
"ENSG00000295872",1.7680180011287
"ENSG00000295873",0.264516805911451
"ENSG00000295877",1.80873702112677
"ENSG00000295887",1.79719879609554
"ENSG00000295893",0.252474921632892
"ENSG00000295894",-3.54502863833098
"ENSG00000295900",-1.61755216454272
"ENSG00000295911",-1.85208348933043
"ENSG00000295916",1.47386260900983
"ENSG00000295921",0.598711651700896
"ENSG00000295934",-0.926758685644017
"ENSG00000295937",0.431027167893866
"ENSG00000295948",-0.623207737623522
"ENSG00000295960",0.36250223917887
"ENSG00000295970",1.99313270425504
"ENSG00000295976",3.632371865
"ENSG00000295981",0.910658368785543
"ENSG00000296011",-0.0169442132216873
"ENSG00000296014",0.0849372606391575
"ENSG00000296033",1.44619144546391
"ENSG00000296035",-0.539798035380204
"ENSG00000296037",-0.0671670950011129
"ENSG00000296044",6.59476795611672
"ENSG00000296062",0.389183252834121
"ENSG00000296073",1.29089620661041
"ENSG00000296074",-0.563147700438346
"ENSG00000296109",0.906416254955737
"ENSG00000296127",2.60595414366145
"ENSG00000296134",-0.0895962709206566
"ENSG00000296140",0.863926854797798
"ENSG00000296151",3.82182021920671
"ENSG00000296154",-1.35245314833934
"ENSG00000296157",-0.277800855846122
"ENSG00000296159",-0.533237778562671
"ENSG00000296162",-0.151361655611777
"ENSG00000296163",-0.403508127235912
"ENSG00000296178",-7.28272064731995
"ENSG00000296179",-0.0436428451985796
"ENSG00000296184",5.17023485982273
"ENSG00000296197",3.9403907074515
"ENSG00000296201",0.375160415325994
"ENSG00000296204",1.24313761017884
"ENSG00000296209",-0.260699142107983
"ENSG00000296218",7.4387131975574
"ENSG00000296225",0.419503024963306
"ENSG00000296226",0.634478827244713
"ENSG00000296231",4.04669898911229
"ENSG00000296247",8.76628687670301
"ENSG00000296248",0.392636378578378
"ENSG00000296269",0.51627223104553
"ENSG00000296271",4.96300614089522
"ENSG00000296287",3.3436887814835
"ENSG00000296294",0.613633201820759
"ENSG00000296296",-0.23989372243909
"ENSG00000296297",-1.94712635444303
"ENSG00000296299",0.115333665797974
"ENSG00000296306",-0.168853373081061
"ENSG00000296325",-0.368136245357276
"ENSG00000296329",-2.86187212693635
"ENSG00000296331",-3.03962603350525
"ENSG00000296341",0.090627061753629
"ENSG00000296343",-0.814593783347298
"ENSG00000296368",1.12870153215866
"ENSG00000296385",3.07449169396432
"ENSG00000296414",0.777321469738561
"ENSG00000296421",-1.73339159349595
"ENSG00000296428",0.497793690770486
"ENSG00000296430",-0.178668665287604
"ENSG00000296432",0.6936354588813
"ENSG00000296451",0.907556552266936
"ENSG00000296453",-0.685056402557155
"ENSG00000296456",-1.4064742764284
"ENSG00000296469",1.59015987927055
"ENSG00000296483",-1.48136467829461
"ENSG00000296485",0.528284197829226
"ENSG00000296496",1.06270101377913
"ENSG00000296499",-0.259236956473254
"ENSG00000296527",0.543548390918989
"ENSG00000296531",-0.523815166702534
"ENSG00000296535",1.36695192751148
"ENSG00000296549",0.279242236681874
"ENSG00000296557",-1.14076886969409
"ENSG00000296559",0.109409982298515
"ENSG00000296560",-1.62193492908199
"ENSG00000296561",-0.875617588320675
"ENSG00000296566",-2.48302988990679
"ENSG00000296579",0.295803969276957
"ENSG00000296584",0.0975668944448811
"ENSG00000296609",-0.950279072134184
"ENSG00000296610",-0.647907800863052
"ENSG00000296620",1.53788907436092
"ENSG00000296622",-0.324105525514527
"ENSG00000296630",0.764958685968729
"ENSG00000296639",-0.0381495390026701
"ENSG00000296642",1.38164385859345
"ENSG00000296661",1.36185746462165
"ENSG00000296681",-0.204816485937118
"ENSG00000296693",1.57611836735444
"ENSG00000296698",0.0266578241547433
"ENSG00000296702",0.0735261824584606
"ENSG00000296743",1.28350941464868
"ENSG00000296767",0.0964888654644688
"ENSG00000296771",0.0981567817725541
"ENSG00000296790",0.556589685806994
"ENSG00000296802",-0.291653234391665
"ENSG00000296805",0.66890652053892
"ENSG00000296810",-0.77891015373647
"ENSG00000296811",0.246264945400313
"ENSG00000296816",0.117398908406457
"ENSG00000296830",0.493940912437865
"ENSG00000296841",2.16032383894942
"ENSG00000296870",0.668738024493578
"ENSG00000296871",2.89250765042448
"ENSG00000296880",-0.0869601182965564
"ENSG00000296886",0.640424279385271
"ENSG00000296888",2.22895866205912
"ENSG00000296889",-0.0376757805583569
"ENSG00000296904",-0.175473306642278
"ENSG00000296911",-0.702546132600558
"ENSG00000296912",2.51197950697131
"ENSG00000296921",1.40246598120054
"ENSG00000296938",0.99149747727796
"ENSG00000296941",0.940167753934126
"ENSG00000296964",1.13012197282583
"ENSG00000296969",0.212061380344807
"ENSG00000296981",0.542928087004691
"ENSG00000296983",2.64845200461153
"ENSG00000296994",-0.194490915787912
"ENSG00000297004",0.398371915767013
"ENSG00000297027",-0.737645073275048
"ENSG00000297040",-0.174285901872133
"ENSG00000297045",-0.465826488979953
"ENSG00000297054",1.1595776620647
"ENSG00000297061",0.120010814946764
"ENSG00000297076",-1.01090978860068
"ENSG00000297079",0.909461282536754
"ENSG00000297081",-0.372945621888771
"ENSG00000297084",-0.0860149738628516
"ENSG00000297093",-8.9996011185141
"ENSG00000297106",-1.50938435261359
"ENSG00000297117",-0.247176947183191
"ENSG00000297134",0.548140478468389
"ENSG00000297143",0.821922679513943
"ENSG00000297155",2.6667970346999
"ENSG00000297158",1.12428031516193
"ENSG00000297167",-0.868561975741157
"ENSG00000297177",2.64185406871262
"ENSG00000297188",1.66900798373108
"ENSG00000297225",1.85174041337553
"ENSG00000297226",-3.94907711669984
"ENSG00000297237",3.15011198095045
"ENSG00000297244",-1.68769298442834
"ENSG00000297250",0.831263898894298
"ENSG00000297252",3.1363677769194
"ENSG00000297254",0.995510101726684
"ENSG00000297268",0.231964058416974
"ENSG00000297270",1.09195099994656
"ENSG00000297276",1.00009504103432
"ENSG00000297280",1.11929359194077
"ENSG00000297296",1.05866122088183
"ENSG00000297298",1.25472091505518
"ENSG00000297306",1.82411049356981
"ENSG00000297310",1.25804404012828
"ENSG00000297328",1.18038843519447
"ENSG00000297336",1.30597557030138
"ENSG00000297343",-0.480182010017805
"ENSG00000297346",-0.444434090429873
"ENSG00000297354",-0.077465562075835
"ENSG00000297367",-2.90532153334853
"ENSG00000297373",0.168605021943651
"ENSG00000297383",-0.987063243922634
"ENSG00000297388",0.0588954872264931
"ENSG00000297392",1.42235464695069
"ENSG00000297406",-0.816890471506202
"ENSG00000297418",0.179106434464857
"ENSG00000297420",-0.723787739955658
"ENSG00000297424",-0.600437407908356
"ENSG00000297433",0.586026556123087
"ENSG00000297452",2.04492578068154
"ENSG00000297456",-0.57478444940163
"ENSG00000297460",-0.823933356484532
"ENSG00000297464",-0.294072865851295
"ENSG00000297496",-0.645709590654924
"ENSG00000297511",-0.0373224837983815
"ENSG00000297539",0.211712751238829
"ENSG00000297553",0.520609621323802
"ENSG00000297561",0.203558075990799
"ENSG00000297565",-1.81543302092585
"ENSG00000297566",-0.573656088323106
"ENSG00000297567",-0.560995706339307
"ENSG00000297575",-1.34071516756135
"ENSG00000297583",1.07206171330778
"ENSG00000297585",0.308663331228292
"ENSG00000297589",0.218313435270627
"ENSG00000297599",0.156997006124829
"ENSG00000297617",-1.16285564472506
"ENSG00000297649",-1.3191882770663
"ENSG00000297660",-0.373460724021011
"ENSG00000297670",-1.20631313242297
"ENSG00000297680",3.19971953825982
"ENSG00000297695",0.0866303060006711
"ENSG00000297707",-0.590440117762311
"ENSG00000297711",0.0545275016666759
"ENSG00000297719",0.308875054616644
"ENSG00000297733",0.53796193650801
"ENSG00000297734",0.319863294220687
"ENSG00000297746",0.0784572058874173
"ENSG00000297764",0.248886146404894
"ENSG00000297778",-2.43631411217911
"ENSG00000297783",0.903415479867
"ENSG00000297800",4.73932221801022
"ENSG00000297801",1.18859544757884
"ENSG00000297805",-0.384967257106364
"ENSG00000297814",1.50994486350309
"ENSG00000297827",-0.733095268101787
"ENSG00000297831",0.667715076958172
"ENSG00000297858",1.52962971317596
"ENSG00000297862",0.682692628634789
"ENSG00000297867",3.59524649373451
"ENSG00000297878",5.70936288628173
"ENSG00000297881",0.306158086021179
"ENSG00000297885",-2.46550046423131
"ENSG00000297916",0.219694159061749
"ENSG00000297922",-1.0931403475448
"ENSG00000297930",-1.16499351796882
"ENSG00000297932",1.18326738834834
"ENSG00000297935",0.144435202206394
"ENSG00000297976",-0.885824784273212
"ENSG00000298000",0.610635690119669
"ENSG00000298010",1.3814469742712
"ENSG00000298016",0.398756946364293
"ENSG00000298025",-0.0806875380085293
"ENSG00000298027",0.0379560554484156
"ENSG00000298041",4.9181350717771
"ENSG00000298044",-5.11949066001101
"ENSG00000298051",0.290852314989342
"ENSG00000298055",0.573612955870042
"ENSG00000298058",-0.887385056017384
"ENSG00000298071",-1.09772522822265
"ENSG00000298094",-0.825574944889614
"ENSG00000298136",0.876574078089268
"ENSG00000298154",4.65843712725537
"ENSG00000298156",0.354642704837399
"ENSG00000298158",1.24379832645618
"ENSG00000298162",4.36906401304552
"ENSG00000298184",3.97148730629582
"ENSG00000298227",1.03012612461132
"ENSG00000298291",0.709274184985816
"ENSG00000298294",-0.315411882710548
"ENSG00000298297",-4.62288029897684
"ENSG00000298309",3.45141134955077
"ENSG00000298322",3.06466737320677
"ENSG00000298338",0.920408202273607
"ENSG00000298346",1.49801907470942
"ENSG00000298363",1.45321664465419
"ENSG00000298367",1.1326569930019
"ENSG00000298383",0.301479911174728
"ENSG00000298401",0.517398387777768
"ENSG00000298413",-1.28928005330878
"ENSG00000298414",0.450120213828402
"ENSG00000298426",0.737200243369083
"ENSG00000298442",-2.33092075660672
"ENSG00000298470",-1.12072688168553
"ENSG00000298484",0.268633864088365
"ENSG00000298508",0.145898398787746
"ENSG00000298524",-2.73484813521674
"ENSG00000298527",2.68788562109612
"ENSG00000298539",-0.000272310904382447
"ENSG00000298543",2.63511604647944
"ENSG00000298553",1.63302226776883
"ENSG00000298561",-0.392424062572688
"ENSG00000298565",0.451596722146772
"ENSG00000298578",0.0105319790255144
"ENSG00000298580",1.18635555717703
"ENSG00000298591",2.58024383282885
"ENSG00000298593",6.78826163290874
"ENSG00000298600",2.49398369952823
"ENSG00000298602",-1.57138419803299
"ENSG00000298607",0.620654473733839
"ENSG00000298611",3.88744913600475
"ENSG00000298617",-1.68375166444635
"ENSG00000298623",1.43785898220367
"ENSG00000298634",0.0747987507819399
"ENSG00000298637",1.30165243628731
"ENSG00000298638",0.944219085571731
"ENSG00000298639",-2.61620680271207
"ENSG00000298660",5.734286800015
"ENSG00000298665",-0.0352914436410137
"ENSG00000298666",0.367494751761922
"ENSG00000298720",-0.439654819687384
"ENSG00000298725",-1.48247576943745
"ENSG00000298726",5.18226328106499
"ENSG00000298729",0.0476397389107062
"ENSG00000298730",-2.43183010877943
"ENSG00000298739",-1.0062007368214
"ENSG00000298741",-0.372996811841973
"ENSG00000298743",6.88276659908439
"ENSG00000298755",0.0840457874020715
"ENSG00000298760",-0.269355585793917
"ENSG00000298775",1.14595599338302
"ENSG00000298787",3.10279063334861
"ENSG00000298790",0.666143892953358
"ENSG00000298805",0.921641625402054
"ENSG00000298809",1.54936736021047
"ENSG00000298817",1.85304959591446
"ENSG00000298831",-1.0645844912394
"ENSG00000298832",0.501823254470024
"ENSG00000298854",0.0330365211232524
"ENSG00000298868",0.579062129673933
"ENSG00000298875",1.61433206966282
"ENSG00000298889",-0.295765965760734
"ENSG00000298903",0.797679116100338
"ENSG00000298931",-0.648415315575241
"ENSG00000298933",-0.143409999389451
"ENSG00000298937",0.19689451664361
"ENSG00000298940",-0.293819217492209
"ENSG00000298969",0.031643544309608
"ENSG00000298976",-0.982289162761981
"ENSG00000299000",0.275734232120002
"ENSG00000299019",-2.20543393437809
"ENSG00000299022",-1.31410805451746
"ENSG00000299028",0.119800144672419
"ENSG00000299029",-0.242208523919124
"ENSG00000299040",-0.653480538289346
"ENSG00000299041",0.443561121134689
"ENSG00000299047",0.0569615080920766
"ENSG00000299069",-0.957366452931659
"ENSG00000299077",-0.104071494484809
"ENSG00000299101",-0.122119089056736
"ENSG00000299108",-1.30255835754039
"ENSG00000299115",1.78878963735242
"ENSG00000299124",-0.0277122242515443
"ENSG00000299127",0.740887929428103
"ENSG00000299133",1.95219303951977
"ENSG00000299137",0.421573151515643
"ENSG00000299144",1.01296571066459
"ENSG00000299155",0.621444071394782
"ENSG00000299185",-2.60670127823242
"ENSG00000299193",-0.129203281568197
"ENSG00000299199",-0.728887553861516
"ENSG00000299206",1.10136193815437
"ENSG00000299207",-1.4034501461577
"ENSG00000299209",-1.87882667205391
"ENSG00000299214",-0.778618032702655
"ENSG00000299215",0.25092913396005
"ENSG00000299223",0.800460213148332
"ENSG00000299225",1.38130412426098
"ENSG00000299227",-0.392777313366387
"ENSG00000299228",-1.89213829471854
"ENSG00000299237",0.280746704898261
"ENSG00000299242",2.09349804810683
"ENSG00000299255",-0.975641410694524
"ENSG00000299262",2.05742936799085
"ENSG00000299263",-0.942794333287453
"ENSG00000299278",-0.825723566267077
"ENSG00000299307",-0.415547975662594
"ENSG00000299317",0.923229897098418
"ENSG00000299322",-0.467903921740645
"ENSG00000299324",1.13667838950125
"ENSG00000299329",0.839084316246277
"ENSG00000299339",-1.24011744300685
"ENSG00000299353",1.51121370864253
"ENSG00000299358",1.21208171112479
"ENSG00000299367",-0.428861540606432
"ENSG00000299378",-1.32210810413378
"ENSG00000299392",0.661786698463371
"ENSG00000299400",3.06830683717093
"ENSG00000299404",0.816728884448075
"ENSG00000299405",-0.957087636585234
"ENSG00000299417",1.2038469896244
"ENSG00000299419",1.82328449696519
"ENSG00000299436",0.763757707699611
"ENSG00000299450",0.79311313289057
"ENSG00000299456",-0.830550340632689
"ENSG00000299457",2.48121000532756
"ENSG00000299459",1.51697627516665
"ENSG00000299460",1.24157065974497
"ENSG00000299462",0.338319624411894
"ENSG00000299474",-1.43223503154461
"ENSG00000299484",0.0150728884908508
"ENSG00000299521",0.472155488335866
"ENSG00000299522",5.90788262030764
"ENSG00000299524",-0.990131182014982
"ENSG00000299526",1.04089508023389
"ENSG00000299536",-0.526714307964493
"ENSG00000299537",-0.0105419468795749
"ENSG00000299541",-0.537748031189959
"ENSG00000299558",1.32998242475011
"ENSG00000299567",-2.14861946435162
"ENSG00000299569",1.46120223117299
"ENSG00000299577",6.4295708411497
"ENSG00000299579",2.62410208170302
"ENSG00000299581",1.13920393173983
"ENSG00000299582",-0.884210544368196
"ENSG00000299595",-0.468023984022796
"ENSG00000299597",-0.0526509553159903
"ENSG00000299604",-1.42427286212372
"ENSG00000299622",0.407616270914522
"ENSG00000299632",-0.124989751158658
"ENSG00000299641",-0.933155000070161
"ENSG00000299643",7.33647400861877
"ENSG00000299646",-1.07364256826355
"ENSG00000299647",-1.23338384867232
"ENSG00000299648",-1.57502602743913
"ENSG00000299654",0.0969222609502451
"ENSG00000299666",0.726202755811686
"ENSG00000299692",0.484915576005713
"ENSG00000299693",0.719280064140579
"ENSG00000299714",0.719606084568486
"ENSG00000299722",0.295712844701928
"ENSG00000299747",0.0405248777592265
"ENSG00000299751",0.665582444575848
"ENSG00000299754",-0.934255415281952
"ENSG00000299767",-0.278199723274235
"ENSG00000299773",-1.18657724964857
"ENSG00000299775",0.968958297455968
"ENSG00000299780",-1.94694419869701
"ENSG00000299784",-0.492109316375857
"ENSG00000299791",6.2610688567165
"ENSG00000299803",-0.344671369874403
"ENSG00000299806",1.42253662219803
"ENSG00000299808",-1.48619068201229
"ENSG00000299813",1.09249082131424
"ENSG00000299818",0.606352772036549
"ENSG00000299827",-1.20878728310698
"ENSG00000299829",-0.379263878906974
"ENSG00000299831",2.67408094106595
"ENSG00000299839",0.121599117681162
"ENSG00000299845",-0.535323636490953
"ENSG00000299858",-0.000199705860359825
"ENSG00000299888",-0.0435470661179618
"ENSG00000299933",-0.840976750148631
"ENSG00000299942",0.792255870065471
"ENSG00000299943",-0.0115912540356712
"ENSG00000299949",-1.4488255082009
"ENSG00000299955",-0.977282773366881
"ENSG00000299963",-0.844649472464081
"ENSG00000299996",1.30560254418331
"ENSG00000300001",1.51274096759576
"ENSG00000300020",0.928490431364872
"ENSG00000300022",-1.72824271242749
"ENSG00000300026",-1.21382088357667
"ENSG00000300027",0.811916246702289
"ENSG00000300036",-1.1009793478828
"ENSG00000300042",4.4331514367533
"ENSG00000300044",1.81075298677813
"ENSG00000300060",0.808764226264271
"ENSG00000300077",-0.918381650235954
"ENSG00000300078",1.5050795405955
"ENSG00000300085",-0.360571274720582
"ENSG00000300099",-1.0909543736493
"ENSG00000300108",1.77397795638682
"ENSG00000300109",-1.33070745299512
"ENSG00000300114",0.32503842747179
"ENSG00000300116",0.0762232351121779
"ENSG00000300118",3.57116460143065
"ENSG00000300122",-0.232892283676418
"ENSG00000300133",-0.10667489255056
"ENSG00000300135",2.90332642376146
"ENSG00000300138",-4.29730094414194
"ENSG00000300150",-3.3016154098426
"ENSG00000300165",-0.159205808390951
"ENSG00000300168",-0.596376411151446
"ENSG00000300190",-0.126233441829445
"ENSG00000300192",0.164517739823377
"ENSG00000300197",3.74648078407536
"ENSG00000300213",1.03542659074752
"ENSG00000300223",-0.773587826171272
"ENSG00000300229",4.07043497105542
"ENSG00000300231",1.35464083854212
"ENSG00000300236",1.07316313247406
"ENSG00000300245",-2.9626881073962
"ENSG00000300250",2.35766031247765
"ENSG00000300261",0.510886801132216
"ENSG00000300271",-0.747423107280735
"ENSG00000300273",-0.528284317865718
"ENSG00000300297",1.24994292289073
"ENSG00000300307",-1.06945528748496
"ENSG00000300321",0.324882351875786
"ENSG00000300329",1.78918858640937
"ENSG00000300334",-1.78813584536353
"ENSG00000300360",0.0991813477194501
"ENSG00000300370",-0.245545611032421
"ENSG00000300379",0.128740151365231
"ENSG00000300387",-0.6964574481487
"ENSG00000300389",-1.24717875215052
"ENSG00000300424",0.635969986531269
"ENSG00000300428",-0.30682899223024
"ENSG00000300446",0.314784415446798
"ENSG00000300461",0.708971068918022
"ENSG00000300479",-0.231492605681065
"ENSG00000300496",1.04760360089937
"ENSG00000300506",-1.86719154762069
"ENSG00000300510",-0.347945992277932
"ENSG00000300517",-0.820300418465168
"ENSG00000300533",-1.42705347266343
"ENSG00000300534",-0.642277148194543
"ENSG00000300558",-2.85880487214249
"ENSG00000300567",-0.496161749770636
"ENSG00000300577",-1.58123420020172
"ENSG00000300580",1.43269357471748
"ENSG00000300585",-0.272980192693278
"ENSG00000300586",-1.35423610445032
"ENSG00000300589",-1.10268322314372
"ENSG00000300591",-0.604309511792731
"ENSG00000300601",-0.582810954757946
"ENSG00000300625",2.15653745509886
"ENSG00000300630",2.08338545986394
"ENSG00000300640",-0.131122125531237
"ENSG00000300642",0.0438402721660392
"ENSG00000300655",1.39502974403881
"ENSG00000300661",1.49270181356972
"ENSG00000300674",-0.318960861122479
"ENSG00000300677",0.357420345817783
"ENSG00000300688",-0.486347674043719
"ENSG00000300693",-0.198822649040626
"ENSG00000300695",-0.300755269191605
"ENSG00000300700",0.412447700691506
"ENSG00000300710",0.825081030445972
"ENSG00000300723",-1.59888815135118
"ENSG00000300739",-2.38800781916624
"ENSG00000300753",0.133567578814254
"ENSG00000300781",2.25628950822598
"ENSG00000300791",1.38413258727379
"ENSG00000300793",-1.07674081306336
"ENSG00000300809",-0.953074003289638
"ENSG00000300824",-0.0260955782673926
"ENSG00000300843",1.79600804482938
"ENSG00000300853",-0.816704921314577
"ENSG00000300864",-0.395860357981872
"ENSG00000300884",-1.74738880892601
"ENSG00000300933",0.45857393474078
"ENSG00000300939",-0.519986811145393
"ENSG00000300955",-0.102245354964778
"ENSG00000300988",-1.38048144396876
"ENSG00000301000",-1.07805305600311
"ENSG00000301006",0.400119224359603
"ENSG00000301015",-1.8493626069779
"ENSG00000301033",0.83427933904946
"ENSG00000301039",-0.271384097598003
"ENSG00000301056",0.56619918179671
"ENSG00000301062",-0.157764808062029
"ENSG00000301067",0.669792381611442
"ENSG00000301074",-1.79559364386989
"ENSG00000301079",0.485012881451004
"ENSG00000301100",-1.15221107320855
"ENSG00000301105",0.258254493112302
"ENSG00000301109",-1.09478055271543
"ENSG00000301113",0.381329149661981
"ENSG00000301122",-0.260449650929369
"ENSG00000301126",-1.13395413252555
"ENSG00000301128",-0.469123307911365
"ENSG00000301129",0.848555209525006
"ENSG00000301145",2.07360548999016
"ENSG00000301146",-0.319763668662547
"ENSG00000301147",0.539443419841392
"ENSG00000301189",-1.80140889966567
"ENSG00000301198",1.19753451837636
"ENSG00000301212",1.65123025299452
"ENSG00000301219",-1.57084281121416
"ENSG00000301220",-4.7678302874928
"ENSG00000301226",0.331386032773511
"ENSG00000301234",-0.285247233434818
"ENSG00000301281",2.48241875487054
"ENSG00000301328",-0.385913251768253
"ENSG00000301334",1.03878061851605
"ENSG00000301336",1.37761625805591
"ENSG00000301351",3.25249704394713
"ENSG00000301369",0.554106554018382
"ENSG00000301373",0.285120919093679
"ENSG00000301385",-0.0420390537318336
"ENSG00000301386",0.663873354616402
"ENSG00000301400",2.01587774678799
"ENSG00000301414",3.95803859307528
"ENSG00000301422",1.81465308711047
"ENSG00000301424",1.51413361155703
"ENSG00000301429",0.270590962889917
"ENSG00000301457",-0.0553909756857733
"ENSG00000301474",-0.286275786565599
"ENSG00000301476",-0.250436850042688
"ENSG00000301478",-0.7612080744395
"ENSG00000301479",-0.0148286380075965
"ENSG00000301482",-1.3891282553765
"ENSG00000301485",-2.89251961004638
"ENSG00000301486",1.3365236339015
"ENSG00000301488",1.86979871233058
"ENSG00000301497",0.413382126811912
"ENSG00000301499",2.72984180389149
"ENSG00000301505",0.405519067224565
"ENSG00000301508",0.211684378186591
"ENSG00000301519",0.0288065815160666
"ENSG00000301541",-0.715080755229074
"ENSG00000301548",0.904383464390232
"ENSG00000301549",1.16820311002539
"ENSG00000301555",-1.81818309069575
"ENSG00000301565",-1.10438009991802
"ENSG00000301582",-0.0572576693590053
"ENSG00000301602",-2.71521479497542
"ENSG00000301611",2.81013984186504
"ENSG00000301612",-0.130522855742232
"ENSG00000301630",3.85851726568071
